"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL133047";"";"None";"153.18";"0";"0.43";"7 (isoTHAZ)";"O=C1OC=C2CCCNCC12";"IC50";"'='";"56000.0";"nM";"4.25";"";"";"UO_0000065";"27.76";"0.53";"3.82";"11.09";"0";"CHEMBL681951";"Binding affinity in vivo for gamma-aminobutyric-acid A receptor measured by its ability to displace [3H]-GABA agonist from rat brain preparations after iv injection.";"B";"BAO_0000218";"organism-based format";"Bos taurus";"CHEMBL3638188";"Brain";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1125342";"1";"Scientific Literature";"J Med Chem";"1992";"None";"";"";"";"56000.0"
"CHEMBL90579";"";"None";"265.27";"0";"3.18";"1j";"Cc1ccc2nc(-n3c(O)nc4ccccc43)oc2c1";"Ki";"'='";"303.0";"nM";"6.52";"";"";"UO_0000065";"24.57";"0.45";"3.34";"10.17";"0";"CHEMBL650073";"Binding affinity against GABA-A benzodiazepine receptor";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1132839";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"None";"";"";"";"303.0"
"CHEMBL3427538";"";"None";"438.66";"1";"5.35";"26";"C[C@@]1(O)CC[C@H]2[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(=O)Cn4ncc5c4CCCC5)CC[C@@H]32)C1";"IC50";"'='";"50.0";"nM";"7.30";"";"";"UO_0000065";"16.64";"0.31";"1.95";"13.25";"0";"CHEMBL3430052";"Displacement of [3H]TBPS from GABAA receptor in Sprague-Dawley rat brain cortical membrane after 90 mins by liquid scintillation spectrometry";"B";"BAO_0000019";"assay format";"Rattus norvegicus";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3425450";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"50.0"
"CHEMBL3322882";"";"None";"142.16";"0";"-0.16";"22";"NC1=NCC(C(=O)O)CC1";"Ki";"'='";"44.0";"nM";"7.36";"";"";"UO_0000065";"51.75";"1.00";"7.52";"9.72";"0";"CHEMBL3370250";"Displacement of [3H]muscimol from GABAA receptor in SPRD rat brain synaptic membranes by scintillation counting method";"B";"BAO_0000249";"cell membrane format";"Rattus norvegicus";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3351648";"1";"Scientific Literature";"Eur J Med Chem";"2014";"None";"";"";"";"0.044"
"CHEMBL3329353";"";"None";"281.81";"0";"3.98";"2a";"CCCCn1c(Cc2cccc(Cl)c2)n[nH]c1=S";"Ki";"'='";"88.0";"nM";"7.06";"";"";"UO_0000065";"25.04";"0.54";"3.08";"20.99";"0";"CHEMBL3375239";"Activity at GABAA receptor in rat cerebral cortex assessed as effect on GABA binding affinity by measuring Ki level at 0.1 uM by liquid scintillation counting based [3H]muscimol radio-ligand binding assay (GABA Rvb = 96.6 +/- 9.9 nM)";"B";"BAO_0000221";"tissue-based format";"Rattus norvegicus";"CHEMBL3559724";"Cerebral cortex";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3351688";"1";"Scientific Literature";"Eur J Med Chem";"2014";"None";"";"";"";"88.0"
"CHEMBL3329355";"";"None";"309.87";"0";"4.77";"4a";"CCCCCCn1c(Cc2cccc(Cl)c2)n[nH]c1=S";"Activity";"'='";"3.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3375235";"Displacement of [3H]muscimol form GABAA receptor in rat cerebral cortex assessed as specific radio-ligand binding level at 1 uM incubated for 10 mins by liquid scintillation counting method";"B";"BAO_0000221";"tissue-based format";"Rattus norvegicus";"CHEMBL3559724";"Cerebral cortex";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3351688";"1";"Scientific Literature";"Eur J Med Chem";"2014";"None";"";"";"";"3.0"
"CHEMBL79695";"";"None";"407.50";"0";"3.94";"15";"Cc1nc2sc3c(c2c2nn(Cc4ccccc4)c(O)c12)CCC1(C3)OCCO1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL681822";"Inhibition of [35S]t-butyl-phosphorothionate (TBPS) binding to Gamma-aminobutyric acid receptor";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1128054";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1995";"None";"";"";"";"100.0"
"CHEMBL132561";"";"None";"271.32";"0";"2.20";"28a";"Cc1cc(-c2ccccc2)nn(CCCC(=O)O)c1=N";"IC50";"'='";"2300.0";"nM";"5.64";"";"";"UO_0000065";"20.78";"0.39";"3.44";"7.14";"0";"CHEMBL681951";"Binding affinity in vivo for gamma-aminobutyric-acid A receptor measured by its ability to displace [3H]-GABA agonist from rat brain preparations after iv injection.";"B";"BAO_0000218";"organism-based format";"Bos taurus";"CHEMBL3638188";"Brain";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1125342";"1";"Scientific Literature";"J Med Chem";"1992";"None";"";"";"";"2300.0"
"CHEMBL3354345";"";"None";"409.38";"0";"3.12";"68";"CCOc1c(OCC(=O)N(CC)CC)ccc(CC(=O)OCC(F)(F)F)c1F";"Activity";"'='";"18.3";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3378418";"Displacement of [3H]EBOB from GABAA receptor in Sprague-Dawley rat frontoparietal cortex membrane at 50 umol by liquid scintillation counting";"B";"BAO_0000019";"assay format";"Rattus norvegicus";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3351378";"1";"Scientific Literature";"Eur J Med Chem";"2015";"None";"";"";"";"18.3"
"CHEMBL309871";"";"None";"369.49";"0";"3.99";"13";"Cc1nc2sc3c(c2c2ncn(CCC4CC4)c12)CCC1(C3)OCCO1";"IC50";"'='";"6300.0";"nM";"5.20";"";"";"UO_0000065";"14.08";"0.27";"1.21";"10.58";"0";"CHEMBL681822";"Inhibition of [35S]t-butyl-phosphorothionate (TBPS) binding to Gamma-aminobutyric acid receptor";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1128054";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1995";"None";"";"";"";"6.3"
"CHEMBL3427543";"";"None";"435.61";"1";"5.02";"31";"C[C@@]1(O)CC[C@H]2[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(=O)Cn4cc5ccncc5n4)CC[C@@H]32)C1";"IC50";"'='";"16.0";"nM";"7.80";"";"";"UO_0000065";"17.90";"0.33";"2.78";"11.46";"0";"CHEMBL3430052";"Displacement of [3H]TBPS from GABAA receptor in Sprague-Dawley rat brain cortical membrane after 90 mins by liquid scintillation spectrometry";"B";"BAO_0000019";"assay format";"Rattus norvegicus";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3425450";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"16.0"
"CHEMBL3427540";"";"None";"434.62";"1";"5.63";"28";"C[C@@]1(O)CC[C@H]2[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(=O)Cn4ncc5ccccc54)CC[C@@H]32)C1";"IC50";"'='";"15.0";"nM";"7.82";"";"";"UO_0000065";"18.00";"0.33";"2.19";"14.19";"0";"CHEMBL3430052";"Displacement of [3H]TBPS from GABAA receptor in Sprague-Dawley rat brain cortical membrane after 90 mins by liquid scintillation spectrometry";"B";"BAO_0000019";"assay format";"Rattus norvegicus";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3425450";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"15.0"
"CHEMBL3427536";"";"None";"386.54";"0";"3.26";"24";"C[C@@]1(O)CC[C@H]2[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(=O)Cn4cnnn4)CC[C@@H]32)C1";"IC50";"'='";"69.0";"nM";"7.16";"";"";"UO_0000065";"18.53";"0.35";"3.90";"8.85";"0";"CHEMBL3430052";"Displacement of [3H]TBPS from GABAA receptor in Sprague-Dawley rat brain cortical membrane after 90 mins by liquid scintillation spectrometry";"B";"BAO_0000019";"assay format";"Rattus norvegicus";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3425450";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"69.0"
"CHEMBL3427534";"";"None";"385.55";"0";"3.87";"22";"C[C@@]1(O)CC[C@H]2[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(=O)Cn4cncn4)CC[C@@H]32)C1";"IC50";"'='";"140.0";"nM";"6.85";"";"";"UO_0000065";"17.78";"0.33";"2.98";"10.08";"0";"CHEMBL3430052";"Displacement of [3H]TBPS from GABAA receptor in Sprague-Dawley rat brain cortical membrane after 90 mins by liquid scintillation spectrometry";"B";"BAO_0000019";"assay format";"Rattus norvegicus";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3425450";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"140.0"
"CHEMBL3427519";"";"None";"318.50";"0";"4.60";"7";"CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@](C)(O)CC[C@@H]4[C@H]3CC[C@]12C";"IC50";"'='";"74.0";"nM";"7.13";"";"";"UO_0000065";"22.39";"0.42";"2.53";"19.12";"0";"CHEMBL3430052";"Displacement of [3H]TBPS from GABAA receptor in Sprague-Dawley rat brain cortical membrane after 90 mins by liquid scintillation spectrometry";"B";"BAO_0000019";"assay format";"Rattus norvegicus";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3425450";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"74.0"
"CHEMBL3427523";"";"None";"385.55";"0";"3.87";"12";"C[C@@]1(O)CC[C@H]2[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(=O)Cn4nccn4)CC[C@@H]32)C1";"IC50";"'='";"54.0";"nM";"7.27";"";"";"UO_0000065";"18.85";"0.35";"3.40";"10.69";"0";"CHEMBL3430052";"Displacement of [3H]TBPS from GABAA receptor in Sprague-Dawley rat brain cortical membrane after 90 mins by liquid scintillation spectrometry";"B";"BAO_0000019";"assay format";"Rattus norvegicus";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3425450";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"54.0"
"CHEMBL3427524";"";"None";"385.55";"0";"3.87";"13";"C[C@@]1(O)CC[C@H]2[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(=O)Cn4ccnn4)CC[C@@H]32)C1";"IC50";"'='";"102.0";"nM";"6.99";"";"";"UO_0000065";"18.13";"0.34";"3.12";"10.28";"0";"CHEMBL3430052";"Displacement of [3H]TBPS from GABAA receptor in Sprague-Dawley rat brain cortical membrane after 90 mins by liquid scintillation spectrometry";"B";"BAO_0000019";"assay format";"Rattus norvegicus";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3425450";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"102.0"
"CHEMBL3427525";"";"None";"385.55";"0";"3.87";"14";"C[C@@]1(O)CC[C@H]2[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(=O)Cn4cncn4)CC[C@@H]32)C1";"IC50";"'='";"174.0";"nM";"6.76";"";"";"UO_0000065";"17.53";"0.33";"2.89";"9.94";"0";"CHEMBL3430052";"Displacement of [3H]TBPS from GABAA receptor in Sprague-Dawley rat brain cortical membrane after 90 mins by liquid scintillation spectrometry";"B";"BAO_0000019";"assay format";"Rattus norvegicus";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3425450";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"174.0"
"CHEMBL3427528";"";"None";"318.50";"0";"4.60";"8";"CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@](C)(O)CC[C@@H]4[C@H]3CC[C@]12C";"IC50";"'='";"55.0";"nM";"7.26";"";"";"UO_0000065";"22.79";"0.43";"2.66";"19.46";"0";"CHEMBL3430052";"Displacement of [3H]TBPS from GABAA receptor in Sprague-Dawley rat brain cortical membrane after 90 mins by liquid scintillation spectrometry";"B";"BAO_0000019";"assay format";"Rattus norvegicus";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3425450";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"55.0"
"CHEMBL3427531";"";"None";"384.56";"0";"4.47";"19";"C[C@@]1(O)CC[C@H]2[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(=O)Cn4ccnc4)CC[C@@H]32)C1";"IC50";"'='";"21.0";"nM";"7.68";"";"";"UO_0000065";"19.97";"0.37";"3.21";"13.93";"0";"CHEMBL3430052";"Displacement of [3H]TBPS from GABAA receptor in Sprague-Dawley rat brain cortical membrane after 90 mins by liquid scintillation spectrometry";"B";"BAO_0000019";"assay format";"Rattus norvegicus";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3425450";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"21.0"
"CHEMBL3329363";"";"None";"316.26";"1";"5.10";"12a";"CCCCCn1c(-c2cccc(Cl)c2Cl)n[nH]c1=S";"Activity";"'='";"0.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3375235";"Displacement of [3H]muscimol form GABAA receptor in rat cerebral cortex assessed as specific radio-ligand binding level at 1 uM incubated for 10 mins by liquid scintillation counting method";"B";"BAO_0000221";"tissue-based format";"Rattus norvegicus";"CHEMBL3559724";"Cerebral cortex";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3351688";"1";"Scientific Literature";"Eur J Med Chem";"2014";"None";"";"";"";"0.0"
"CHEMBL3322875";"";"None";"152.15";"0";"0.67";"14";"Cc1cc(N)ncc1C(=O)O";"Ki";"'='";"3630.78";"nM";"5.44";"";"";"UO_0000065";"35.75";"0.68";"4.77";"7.14";"0";"CHEMBL3370250";"Displacement of [3H]muscimol from GABAA receptor in SPRD rat brain synaptic membranes by scintillation counting method";"B";"BAO_0000249";"cell membrane format";"Rattus norvegicus";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3351648";"1";"Scientific Literature";"Eur J Med Chem";"2014";"None";"";"";"";"5.44"
"CHEMBL3322867";"";"None";"152.15";"0";"0.29";"6";"Nc1cc(CC(=O)O)ccn1";"Ki";"'='";"72443.6";"nM";"4.14";"";"";"UO_0000065";"27.21";"0.51";"3.85";"5.43";"0";"CHEMBL3370250";"Displacement of [3H]muscimol from GABAA receptor in SPRD rat brain synaptic membranes by scintillation counting method";"B";"BAO_0000249";"cell membrane format";"Rattus norvegicus";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3351648";"1";"Scientific Literature";"Eur J Med Chem";"2014";"None";"";"";"";"4.14"
"CHEMBL3322883";"";"None";"156.19";"0";"0.10";"23";"CNC1=NCC(C(=O)O)CC1";"Ki";"'='";"49000.0";"nM";"4.31";"";"";"UO_0000065";"27.59";"0.54";"4.21";"6.99";"0";"CHEMBL3370250";"Displacement of [3H]muscimol from GABAA receptor in SPRD rat brain synaptic membranes by scintillation counting method";"B";"BAO_0000249";"cell membrane format";"Rattus norvegicus";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3351648";"1";"Scientific Literature";"Eur J Med Chem";"2014";"None";"";"";"";"49.0"
"CHEMBL3322870";"";"None";"152.15";"0";"0.67";"9";"Cc1nc(N)ccc1C(=O)O";"Ki";"'='";"1400.0";"nM";"5.85";"";"";"UO_0000065";"38.47";"0.73";"5.18";"7.68";"0";"CHEMBL3370250";"Displacement of [3H]muscimol from GABAA receptor in SPRD rat brain synaptic membranes by scintillation counting method";"B";"BAO_0000249";"cell membrane format";"Rattus norvegicus";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3351648";"1";"Scientific Literature";"Eur J Med Chem";"2014";"None";"";"";"";"1.4"
"CHEMBL67951";"";"None";"282.34";"0";"3.87";"14";"CC(C)(C)COC(=O)c1cc2c3ccccc3nc-2c[nH]1";"IC50";"'='";"758.58";"nM";"6.12";"";"";"UO_0000065";"21.68";"0.40";"2.25";"11.13";"0";"CHEMBL650075";"Inhibition on Benzodiazepine receptor";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1130277";"1";"Scientific Literature";"J Med Chem";"1997";"None";"";"";"";"6.12"
"CHEMBL181500";"";"None";"414.24";"0";"4.68";"8b";"CCOC(=O)c1c(SC)nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c1N";"IC50";"'='";"25.0";"nM";"7.60";"";"";"UO_0000065";"18.35";"0.42";"2.92";"10.84";"0";"CHEMBL832611";"In vitro insecticidal activity as inhibition of [3H]EBOB binding to Gamma-aminobutyric acid GABA-A receptor of housefly neuronal membranes";"B";"BAO_0000019";"assay format";"Musca domestica";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1137880";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";"";"25.0"
"CHEMBL365495";"";"None";"386.18";"0";"4.20";"9";"CSc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1C(=O)O";"IC50";"'='";"700.0";"nM";"6.16";"";"";"UO_0000065";"15.94";"0.37";"1.95";"7.59";"0";"CHEMBL832611";"In vitro insecticidal activity as inhibition of [3H]EBOB binding to Gamma-aminobutyric acid GABA-A receptor of housefly neuronal membranes";"B";"BAO_0000019";"assay format";"Musca domestica";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1137880";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";"";"700.0"
"CHEMBL359971";"";"None";"448.30";"1";"6.18";"34";"COc1ccccc1-c1c(SC)nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c1N";"IC50";"'='";"500.0";"nM";"6.30";"";"";"UO_0000065";"14.06";"0.31";"0.12";"11.87";"0";"CHEMBL832611";"In vitro insecticidal activity as inhibition of [3H]EBOB binding to Gamma-aminobutyric acid GABA-A receptor of housefly neuronal membranes";"B";"BAO_0000019";"assay format";"Musca domestica";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1137880";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";"";"500.0"
"CHEMBL327215";"";"None";"271.32";"0";"3.06";"10a";"O=C1NC2CCCCCC2N1c1nc2ccccc2o1";"Ki";"'='";"8.0";"nM";"8.10";"";"";"UO_0000065";"29.84";"0.55";"5.04";"13.87";"0";"CHEMBL650073";"Binding affinity against GABA-A benzodiazepine receptor";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1132839";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"None";"";"";"";"8.0"
"CHEMBL310564";"";"None";"359.48";"0";"3.60";"1i";"CN1CCC[C@@H]1Cc1c[nH]c2ccc(-n3cnc4cc(CN)ccc43)cc12";"Log IC50";"'='";"-7.89";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL654259";"Binding affinity to the benzodiazepine receptor assayed using 0.5 nM [3H]flunitrazapam as radioligand in guinea pig cerebellum";"B";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638233";"Cerebellum";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1128050";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1995";"None";"";"";"";"-7.89"
"CHEMBL3410221";"";"None";"309.32";"0";"3.56";"15g";"Cc1cc(C#Cc2cn(-c3ccc(F)cc3F)c(C)n2)ccn1";"Ki";"'>'";"3160.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3412491";"Displacement of [3H]flumazenil from rat cortex GABAA receptor BDZ binding site expressed in HEK293 cells by competition binding assay";"B";"BAO_0000219";"cell-based format";"Rattus norvegicus";"None";"None";"HEK293";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3407448";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3307715";"";"";"";"3160.0"
"CHEMBL3354328";"";"None";"355.41";"0";"2.58";"51";"CCCOC(=O)Cc1cc(OC)c(OCC(=O)N(CC)CC)cc1F";"Activity";"'='";"44.2";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3378418";"Displacement of [3H]EBOB from GABAA receptor in Sprague-Dawley rat frontoparietal cortex membrane at 50 umol by liquid scintillation counting";"B";"BAO_0000019";"assay format";"Rattus norvegicus";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3351378";"1";"Scientific Literature";"Eur J Med Chem";"2015";"None";"";"";"";"44.2"
"CHEMBL3354330";"";"None";"395.35";"0";"2.73";"53";"CCN(CC)C(=O)COc1cc(F)c(CC(=O)OCC(F)(F)F)cc1OC";"Activity";"'='";"56.8";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3378418";"Displacement of [3H]EBOB from GABAA receptor in Sprague-Dawley rat frontoparietal cortex membrane at 50 umol by liquid scintillation counting";"B";"BAO_0000019";"assay format";"Rattus norvegicus";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3351378";"1";"Scientific Literature";"Eur J Med Chem";"2015";"None";"";"";"";"56.8"
"CHEMBL3354332";"";"None";"355.41";"0";"2.58";"55";"CCOC(=O)Cc1cc(OCC)c(OCC(=O)N(CC)CC)cc1F";"Activity";"'='";"89.2";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3378418";"Displacement of [3H]EBOB from GABAA receptor in Sprague-Dawley rat frontoparietal cortex membrane at 50 umol by liquid scintillation counting";"B";"BAO_0000019";"assay format";"Rattus norvegicus";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3351378";"1";"Scientific Literature";"Eur J Med Chem";"2015";"None";"";"";"";"89.2"
"CHEMBL3354338";"";"None";"355.41";"0";"2.58";"61";"CCCOC(=O)Cc1ccc(OCC(=O)N(CC)CC)c(OC)c1F";"Activity";"'='";"8.6";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3378418";"Displacement of [3H]EBOB from GABAA receptor in Sprague-Dawley rat frontoparietal cortex membrane at 50 umol by liquid scintillation counting";"B";"BAO_0000019";"assay format";"Rattus norvegicus";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3351378";"1";"Scientific Literature";"Eur J Med Chem";"2015";"None";"";"";"";"8.6"
"CHEMBL3354340";"";"None";"395.35";"0";"2.73";"63";"CCN(CC)C(=O)COc1ccc(CC(=O)OCC(F)(F)F)c(F)c1OC";"Activity";"'='";"11.3";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3378418";"Displacement of [3H]EBOB from GABAA receptor in Sprague-Dawley rat frontoparietal cortex membrane at 50 umol by liquid scintillation counting";"B";"BAO_0000019";"assay format";"Rattus norvegicus";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3351378";"1";"Scientific Literature";"Eur J Med Chem";"2015";"None";"";"";"";"11.3"
