"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL148043";"";"None";"438.56";"1";"5.39";"23";"Oc1nc2c(c3nc(-c4ccccc4-c4cccs4)cn13)CN(Cc1ccccc1)CC2";"Activity";"'='";"194.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL678888";"Maximum percent potentiation against gamma-aminobutyric acid (GABA) A receptor, alpha 2";"B";"BAO_0000357";"single protein format";"Xenopus laevis";"None";"None";"None";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135642";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"194.0"
"CHEMBL146075";"";"None";"418.43";"0";"3.94";"62";"O=C(OCc1ccccc1)N1CCc2nc(O)n3cc(-c4ccccc4F)nc3c2C1";"EC50";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL678889";"Effective concentration against gamma-aminobutyric acid (GABA) A receptor, alpha 2";"B";"BAO_0000357";"single protein format";"Xenopus laevis";"None";"None";"None";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135642";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"100.0"
"CHEMBL356271";"";"None";"386.45";"0";"3.67";"17";"COc1ccc(-c2cn3c(O)nc4c(c3n2)CN(Cc2ccccc2)CC4)cc1";"Activity";"'='";"142.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL678888";"Maximum percent potentiation against gamma-aminobutyric acid (GABA) A receptor, alpha 2";"B";"BAO_0000357";"single protein format";"Xenopus laevis";"None";"None";"None";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135642";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"142.0"
"CHEMBL149287";"";"None";"298.32";"0";"2.23";"25";"CN1CCc2nc(O)n3cc(-c4ccccc4F)nc3c2C1";"Activity";"'='";"0.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL678888";"Maximum percent potentiation against gamma-aminobutyric acid (GABA) A receptor, alpha 2";"B";"BAO_0000357";"single protein format";"Xenopus laevis";"None";"None";"None";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135642";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"0.0"
"CHEMBL358301";"";"None";"324.36";"0";"2.79";"27";"C=CCN1CCc2nc(O)n3cc(-c4ccccc4F)nc3c2C1";"Activity";"'='";"18.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL678888";"Maximum percent potentiation against gamma-aminobutyric acid (GABA) A receptor, alpha 2";"B";"BAO_0000357";"single protein format";"Xenopus laevis";"None";"None";"None";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135642";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"18.0"
"CHEMBL148043";"";"None";"438.56";"1";"5.39";"23";"Oc1nc2c(c3nc(-c4ccccc4-c4cccs4)cn13)CN(Cc1ccccc1)CC2";"EC50";"'='";"879.0";"nM";"6.06";"";"";"UO_0000065";"13.81";"0.26";"0.67";"11.29";"0";"CHEMBL678889";"Effective concentration against gamma-aminobutyric acid (GABA) A receptor, alpha 2";"B";"BAO_0000357";"single protein format";"Xenopus laevis";"None";"None";"None";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135642";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"879.0"
"CHEMBL148740";"";"None";"356.43";"0";"3.66";"9";"Oc1nc2c(c3nc(-c4ccccc4)cn13)CN(Cc1ccccc1)CC2";"Activity";"'='";"179.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL678888";"Maximum percent potentiation against gamma-aminobutyric acid (GABA) A receptor, alpha 2";"B";"BAO_0000357";"single protein format";"Xenopus laevis";"None";"None";"None";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135642";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"179.0"
"CHEMBL145910";"";"None";"392.41";"0";"3.94";"20";"Oc1nc2c(c3nc(-c4cc(F)ccc4F)cn13)CN(Cc1ccccc1)CC2";"Activity";"'='";"82.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL678888";"Maximum percent potentiation against gamma-aminobutyric acid (GABA) A receptor, alpha 2";"B";"BAO_0000357";"single protein format";"Xenopus laevis";"None";"None";"None";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135642";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"82.0"
"CHEMBL3647556";"";"None";"452.54";"0";"3.47";"BDBM144247";"CCn1cnc2c(-c3ccc(CO)c(-c4ccc(S(=O)(=O)CC)cc4OC)c3)cnnc21";"Ki";"'='";"1750.0";"nM";"5.76";"";"280570";"UO_0000065";"12.72";"0.25";"2.29";"5.37";"0";"CHEMBL3706142";"Radioligand Competition Binding Assay: The affinity of the test compounds was determined by radioligand competition binding assay, using the known compound [3H]Ro-15-1788 (Flumazenil) (Perkin Elmer, 85.4 Ci/mmol) and the human recombinant GABA A receptor containing the alpha2, beta2, and gamma3 subunits.Membranes were prepared from HEK cells expressing hGABA A alpha2beta2- gamma3 receptor, and validated to ascertain protein concentration, receptor expression and to determine the Kd of the flumazenil as well as the Ki of a standard set of compounds before being used to test new compounds.The assay was carried out in 96 well plates; testing compounds using a 10 point semi-log dilution range from 19 uM top concentration. 100 ul of radioligand and 100 ul of membrane in 50 mM Tris-HCI and 0.05% F127 with 1 ul of test compound was incubated for 2 hours to allow the reaction to achieve equilibrium, and then harvested onto filter plates, dried and counted on a TopCount NXT. The data was analysed, and the Ki values were presented.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638710";"37";"BindingDB Patent Bioactivity Data";"";"2015";"CHEMBL3307715";"";"";"";"1750.0"
"CHEMBL3647561";"";"None";"411.46";"0";"3.23";"BDBM144252";"CCn1cnc2c(-c3ccc(F)c(-c4ccc(S(=O)(=O)NC)cc4)c3)cnnc21";"Ki";"'='";"7.45";"nM";"8.13";"";"280532";"UO_0000065";"19.75";"0.38";"4.90";"9.05";"0";"CHEMBL3706142";"Radioligand Competition Binding Assay: The affinity of the test compounds was determined by radioligand competition binding assay, using the known compound [3H]Ro-15-1788 (Flumazenil) (Perkin Elmer, 85.4 Ci/mmol) and the human recombinant GABA A receptor containing the alpha2, beta2, and gamma3 subunits.Membranes were prepared from HEK cells expressing hGABA A alpha2beta2- gamma3 receptor, and validated to ascertain protein concentration, receptor expression and to determine the Kd of the flumazenil as well as the Ki of a standard set of compounds before being used to test new compounds.The assay was carried out in 96 well plates; testing compounds using a 10 point semi-log dilution range from 19 uM top concentration. 100 ul of radioligand and 100 ul of membrane in 50 mM Tris-HCI and 0.05% F127 with 1 ul of test compound was incubated for 2 hours to allow the reaction to achieve equilibrium, and then harvested onto filter plates, dried and counted on a TopCount NXT. The data was analysed, and the Ki values were presented.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638710";"37";"BindingDB Patent Bioactivity Data";"";"2015";"CHEMBL3307715";"";"";"";"7.45"
"CHEMBL3647572";"";"None";"408.46";"0";"4.04";"BDBM144263";"CS(=O)(=O)c1ccc(-c2cc(-c3cnnc4c3ncn4C3CC3)ccc2F)cc1";"Ki";"'='";"43.3";"nM";"7.36";"";"280545";"UO_0000065";"18.03";"0.35";"3.32";"9.47";"0";"CHEMBL3706142";"Radioligand Competition Binding Assay: The affinity of the test compounds was determined by radioligand competition binding assay, using the known compound [3H]Ro-15-1788 (Flumazenil) (Perkin Elmer, 85.4 Ci/mmol) and the human recombinant GABA A receptor containing the alpha2, beta2, and gamma3 subunits.Membranes were prepared from HEK cells expressing hGABA A alpha2beta2- gamma3 receptor, and validated to ascertain protein concentration, receptor expression and to determine the Kd of the flumazenil as well as the Ki of a standard set of compounds before being used to test new compounds.The assay was carried out in 96 well plates; testing compounds using a 10 point semi-log dilution range from 19 uM top concentration. 100 ul of radioligand and 100 ul of membrane in 50 mM Tris-HCI and 0.05% F127 with 1 ul of test compound was incubated for 2 hours to allow the reaction to achieve equilibrium, and then harvested onto filter plates, dried and counted on a TopCount NXT. The data was analysed, and the Ki values were presented.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638710";"37";"BindingDB Patent Bioactivity Data";"";"2015";"CHEMBL3307715";"";"";"";"43.3"
"CHEMBL3647542";"";"None";"454.50";"0";"4.96";"BDBM144233";"CCS(=O)(=O)c1ccc(-c2cc(-c3cnnc4c3ncn4C3CCC3)ccc2F)c(F)c1";"Ki";"'='";"147.0";"nM";"6.83";"";"280550";"UO_0000065";"15.03";"0.29";"1.87";"8.79";"0";"CHEMBL3706142";"Radioligand Competition Binding Assay: The affinity of the test compounds was determined by radioligand competition binding assay, using the known compound [3H]Ro-15-1788 (Flumazenil) (Perkin Elmer, 85.4 Ci/mmol) and the human recombinant GABA A receptor containing the alpha2, beta2, and gamma3 subunits.Membranes were prepared from HEK cells expressing hGABA A alpha2beta2- gamma3 receptor, and validated to ascertain protein concentration, receptor expression and to determine the Kd of the flumazenil as well as the Ki of a standard set of compounds before being used to test new compounds.The assay was carried out in 96 well plates; testing compounds using a 10 point semi-log dilution range from 19 uM top concentration. 100 ul of radioligand and 100 ul of membrane in 50 mM Tris-HCI and 0.05% F127 with 1 ul of test compound was incubated for 2 hours to allow the reaction to achieve equilibrium, and then harvested onto filter plates, dried and counted on a TopCount NXT. The data was analysed, and the Ki values were presented.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638710";"37";"BindingDB Patent Bioactivity Data";"";"2015";"CHEMBL3307715";"";"";"";"147.0"
"CHEMBL4744361";"";"None";"381.41";"0";"3.39";"26";"Cc1c(F)c(Nc2cnc3c(c2)OCC(=O)N3C)cc2c1ncn2CC1CC1";"Efficacy";"'='";"10.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4701825";"Negative allosteric modulation of recombinant human GABA-A alpha2 expressed in HEK293 cells assessed as reduction in GABA-induced current at 1 uM relative to control";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4699487";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2020";"None";"Dose = 1.0 microM";"";"";"10.0"
"CHEMBL4746482";"";"None";"418.38";"0";"3.35";"21";"CN1C(=O)COc2cc(Nc3cc(C(F)(F)F)c4ncn(CC5CC5)c4n3)cnc21";"Efficacy";"'='";"5.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4701850";"Positive allosteric modulation of recombinant human GABA-A alpha2 expressed in HEK293 cells assessed as reduction in GABA-induced current at 1 uM relative to control";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4699487";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2020";"None";"Dose = 1.0 microM";"";"";"5.0"
"CHEMBL3647560";"";"None";"422.49";"0";"4.04";"BDBM144251";"CCn1cnc2c(-c3ccc(F)c(-c4ccc5c(c4)CC(C)S5(=O)=O)c3)cnnc21";"Ki";"'='";"69.5";"nM";"7.16";"";"280574";"UO_0000065";"16.94";"0.33";"3.12";"9.21";"0";"CHEMBL3706142";"Radioligand Competition Binding Assay: The affinity of the test compounds was determined by radioligand competition binding assay, using the known compound [3H]Ro-15-1788 (Flumazenil) (Perkin Elmer, 85.4 Ci/mmol) and the human recombinant GABA A receptor containing the alpha2, beta2, and gamma3 subunits.Membranes were prepared from HEK cells expressing hGABA A alpha2beta2- gamma3 receptor, and validated to ascertain protein concentration, receptor expression and to determine the Kd of the flumazenil as well as the Ki of a standard set of compounds before being used to test new compounds.The assay was carried out in 96 well plates; testing compounds using a 10 point semi-log dilution range from 19 uM top concentration. 100 ul of radioligand and 100 ul of membrane in 50 mM Tris-HCI and 0.05% F127 with 1 ul of test compound was incubated for 2 hours to allow the reaction to achieve equilibrium, and then harvested onto filter plates, dried and counted on a TopCount NXT. The data was analysed, and the Ki values were presented.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638710";"37";"BindingDB Patent Bioactivity Data";"";"2015";"CHEMBL3307715";"";"";"";"69.5"
"CHEMBL20042";"CGS-9896";"None";"295.73";"0";"3.42";"1, CGS-9896";"O=C1C2C=Nc3ccccc3C2=NN1c1ccc(Cl)cc1";"Efficacy";"'='";"47.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1687501";"Agonist activity at recombinant GABAA receptor subunit alpha-2 expressed in CHO cells at 1 uM by sensitive fluorometric read-out assay relative to midazolam";"F";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1681636";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3308072";"";"";"";"47.0"
"CHEMBL4748984";"";"None";"349.39";"0";"2.94";"8";"CN1C(=O)COc2cc(Nc3cc4c(cn3)ncn4CC3CC3)ccc21";"Efficacy";"'='";"2.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4701825";"Negative allosteric modulation of recombinant human GABA-A alpha2 expressed in HEK293 cells assessed as reduction in GABA-induced current at 1 uM relative to control";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4699487";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2020";"None";"Dose = 1.0 microM";"";"";"2.0"
"CHEMBL4761336";"";"None";"350.38";"0";"2.34";"16";"CN1C(=O)COc2cc(Nc3cc4c(cn3)ncn4CC3CC3)ncc21";"Efficacy";"'='";"27.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4701825";"Negative allosteric modulation of recombinant human GABA-A alpha2 expressed in HEK293 cells assessed as reduction in GABA-induced current at 1 uM relative to control";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4699487";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2020";"None";"Dose = 1.0 microM";"";"";"27.0"
"CHEMBL454095";"ABECARNIL";"2.0";"404.47";"1";"5.01";"90";"COCc1c(C(=O)OC(C)C)ncc2[nH]c3ccc(OCc4ccccc4)cc3c12";"Ki";"'='";"2.0";"nM";"8.70";"";"";"UO_0000065";"21.51";"0.40";"3.69";"11.85";"0";"CHEMBL5235568";"Binding affinity to human recombinant GABAA alpha2 receptor assessed as inhibition constant incubated for 1 hrs by liquid scintillation counting analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5233266";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 1.0 hr";"INHIBITOR";"";"2.0"
"CHEMBL5290579";"";"None";"328.37";"0";"3.39";"93a";"CCc1c(C(=O)OC)nc(C)c2[nH]c3cc(OC)c(OC)cc3c12";"Ki";"'='";"8.0";"nM";"8.10";"";"";"UO_0000065";"24.66";"0.46";"4.71";"11.03";"0";"CHEMBL5235568";"Binding affinity to human recombinant GABAA alpha2 receptor assessed as inhibition constant incubated for 1 hrs by liquid scintillation counting analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5233266";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 1.0 hr";"INHIBITOR";"";"8.0"
"CHEMBL5281056";"";"None";"258.28";"0";"3.75";"102";"c1ccc2c(c1)[nH]c1cnc3c4ccncc4[nH]c3c12";"Ki";"'='";"24.0";"nM";"7.62";"";"";"UO_0000065";"29.50";"0.52";"3.87";"13.28";"0";"CHEMBL5235568";"Binding affinity to human recombinant GABAA alpha2 receptor assessed as inhibition constant incubated for 1 hrs by liquid scintillation counting analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5233266";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 1.0 hr";"INHIBITOR";"";"24.0"
"CHEMBL146075";"";"None";"418.43";"0";"3.94";"62";"O=C(OCc1ccccc1)N1CCc2nc(O)n3cc(-c4ccccc4F)nc3c2C1";"Activity";"'='";"8.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL678888";"Maximum percent potentiation against gamma-aminobutyric acid (GABA) A receptor, alpha 2";"B";"BAO_0000357";"single protein format";"Xenopus laevis";"None";"None";"None";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135642";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"8.0"
"CHEMBL3647550";"";"None";"442.49";"0";"4.81";"BDBM144241";"CCS(=O)(=O)c1ccc(-c2cc(-c3cnnc4c3ncn4C(C)C)ccc2F)c(F)c1";"Ki";"'='";"34.5";"nM";"7.46";"";"280558";"UO_0000065";"16.86";"0.33";"2.65";"9.60";"0";"CHEMBL3706142";"Radioligand Competition Binding Assay: The affinity of the test compounds was determined by radioligand competition binding assay, using the known compound [3H]Ro-15-1788 (Flumazenil) (Perkin Elmer, 85.4 Ci/mmol) and the human recombinant GABA A receptor containing the alpha2, beta2, and gamma3 subunits.Membranes were prepared from HEK cells expressing hGABA A alpha2beta2- gamma3 receptor, and validated to ascertain protein concentration, receptor expression and to determine the Kd of the flumazenil as well as the Ki of a standard set of compounds before being used to test new compounds.The assay was carried out in 96 well plates; testing compounds using a 10 point semi-log dilution range from 19 uM top concentration. 100 ul of radioligand and 100 ul of membrane in 50 mM Tris-HCI and 0.05% F127 with 1 ul of test compound was incubated for 2 hours to allow the reaction to achieve equilibrium, and then harvested onto filter plates, dried and counted on a TopCount NXT. The data was analysed, and the Ki values were presented.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638710";"37";"BindingDB Patent Bioactivity Data";"";"2015";"CHEMBL3307715";"";"";"";"34.5"
"CHEMBL3647543";"";"None";"436.51";"0";"4.60";"BDBM144234";"CCS(=O)(=O)c1ccc(-c2cc(-c3cnnc4c3ncn4C3(C)CC3)ccc2F)cc1";"Ki";"'='";"34.8";"nM";"7.46";"";"280551";"UO_0000065";"17.09";"0.33";"2.86";"9.59";"0";"CHEMBL3706142";"Radioligand Competition Binding Assay: The affinity of the test compounds was determined by radioligand competition binding assay, using the known compound [3H]Ro-15-1788 (Flumazenil) (Perkin Elmer, 85.4 Ci/mmol) and the human recombinant GABA A receptor containing the alpha2, beta2, and gamma3 subunits.Membranes were prepared from HEK cells expressing hGABA A alpha2beta2- gamma3 receptor, and validated to ascertain protein concentration, receptor expression and to determine the Kd of the flumazenil as well as the Ki of a standard set of compounds before being used to test new compounds.The assay was carried out in 96 well plates; testing compounds using a 10 point semi-log dilution range from 19 uM top concentration. 100 ul of radioligand and 100 ul of membrane in 50 mM Tris-HCI and 0.05% F127 with 1 ul of test compound was incubated for 2 hours to allow the reaction to achieve equilibrium, and then harvested onto filter plates, dried and counted on a TopCount NXT. The data was analysed, and the Ki values were presented.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638710";"37";"BindingDB Patent Bioactivity Data";"";"2015";"CHEMBL3307715";"";"";"";"34.8"
